,State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated,C Year,C Total population,C Male Total population,C Female Total population,C Under 5 years,C 5 to 9 years,C 10 to 14 years,C 15 to 19 years,C 20 to 24 years,C 25 to 29 years,C 30 to 34 years,C 35 to 39 years,C 40 to 44 years,C 45 to 49 years,C 50 to 54 years,C 55 to 59 years,C 60 to 64 years,C 65 to 69 years,C 70 to 74 years,C 75 to 79 years,C 80 to 84 years,C 85 years and over,Total Deaths
78,Alaska,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,724271,374410,349861,53765.155000000006,50140.672,51986.001,52001.306,57762.998999999996,56960.781,49869.124,45106.04,47341.422,51053.469000000005,55224.380000000005,51689.434,38108.214,23747.475000000002,16575.28,9988.823,7186.521,5636.7080000000005,0
79,Alaska,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,724271,374410,349861,53765.155000000006,50140.672,51986.001,52001.306,57762.998999999996,56960.781,49869.124,45106.04,47341.422,51053.469000000005,55224.380000000005,51689.434,38108.214,23747.475000000002,16575.28,9988.823,7186.521,5636.7080000000005,0
80,Alaska,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,724271,374410,349861,53765.155000000006,50140.672,51986.001,52001.306,57762.998999999996,56960.781,49869.124,45106.04,47341.422,51053.469000000005,55224.380000000005,51689.434,38108.214,23747.475000000002,16575.28,9988.823,7186.521,5636.7080000000005,0
81,Alaska,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,724271,374410,349861,53765.155000000006,50140.672,51986.001,52001.306,57762.998999999996,56960.781,49869.124,45106.04,47341.422,51053.469000000005,55224.380000000005,51689.434,38108.214,23747.475000000002,16575.28,9988.823,7186.521,5636.7080000000005,0
82,Alaska,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,724271,374410,349861,53765.155000000006,50140.672,51986.001,52001.306,57762.998999999996,56960.781,49869.124,45106.04,47341.422,51053.469000000005,55224.380000000005,51689.434,38108.214,23747.475000000002,16575.28,9988.823,7186.521,5636.7080000000005,0
83,Alaska,2013,Male,Suicide,0,0,0,12,16,19,12,0,0,10,0,0,0,0,0,0,0,0,0,2013,724271,374410,349861,53765.155000000006,50140.672,51986.001,52001.306,57762.998999999996,56960.781,49869.124,45106.04,47341.422,51053.469000000005,55224.380000000005,51689.434,38108.214,23747.475000000002,16575.28,9988.823,7186.521,5636.7080000000005,69
84,Alaska,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,647536,336580,310956,47377.864,44694.172,44987.121999999996,44518.431,53668.396,52921.087,46985.094,40562.105,41889.254,44162.456,48101.316,45266.632000000005,34495.349,21958.900999999998,15199.346,9251.219,6264.334,5565.716,0
85,Alaska,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,647536,336580,310956,47377.864,44694.172,44987.121999999996,44518.431,53668.396,52921.087,46985.094,40562.105,41889.254,44162.456,48101.316,45266.632000000005,34495.349,21958.900999999998,15199.346,9251.219,6264.334,5565.716,0
86,Alaska,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,647536,336580,310956,47377.864,44694.172,44987.121999999996,44518.431,53668.396,52921.087,46985.094,40562.105,41889.254,44162.456,48101.316,45266.632000000005,34495.349,21958.900999999998,15199.346,9251.219,6264.334,5565.716,0
87,Alaska,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,647536,336580,310956,47377.864,44694.172,44987.121999999996,44518.431,53668.396,52921.087,46985.094,40562.105,41889.254,44162.456,48101.316,45266.632000000005,34495.349,21958.900999999998,15199.346,9251.219,6264.334,5565.716,0
88,Alaska,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,647536,336580,310956,47377.864,44694.172,44987.121999999996,44518.431,53668.396,52921.087,46985.094,40562.105,41889.254,44162.456,48101.316,45266.632000000005,34495.349,21958.900999999998,15199.346,9251.219,6264.334,5565.716,0
89,Alaska,2014,Male,Suicide,0,0,0,10,13,14,12,0,0,0,0,0,0,0,0,0,0,0,0,2014,647536,336580,310956,47377.864,44694.172,44987.121999999996,44518.431,53668.396,52921.087,46985.094,40562.105,41889.254,44162.456,48101.316,45266.632000000005,34495.349,21958.900999999998,15199.346,9251.219,6264.334,5565.716,49
90,Alaska,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,705215,367678,337537,51611.421,48359.492,48445.262,47947.879,58228.249,57694.618,50735.689,43815.030000000006,43547.346000000005,45692.568,51069.344000000005,49442.611,39889.822,26680.572,17495.206,10241.672,7824.3820000000005,6495.796,0
91,Alaska,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,705215,367678,337537,51611.421,48359.492,48445.262,47947.879,58228.249,57694.618,50735.689,43815.030000000006,43547.346000000005,45692.568,51069.344000000005,49442.611,39889.822,26680.572,17495.206,10241.672,7824.3820000000005,6495.796,0
92,Alaska,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,705215,367678,337537,51611.421,48359.492,48445.262,47947.879,58228.249,57694.618,50735.689,43815.030000000006,43547.346000000005,45692.568,51069.344000000005,49442.611,39889.822,26680.572,17495.206,10241.672,7824.3820000000005,6495.796,0
93,Alaska,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,705215,367678,337537,51611.421,48359.492,48445.262,47947.879,58228.249,57694.618,50735.689,43815.030000000006,43547.346000000005,45692.568,51069.344000000005,49442.611,39889.822,26680.572,17495.206,10241.672,7824.3820000000005,6495.796,0
94,Alaska,2015,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,705215,367678,337537,51611.421,48359.492,48445.262,47947.879,58228.249,57694.618,50735.689,43815.030000000006,43547.346000000005,45692.568,51069.344000000005,49442.611,39889.822,26680.572,17495.206,10241.672,7824.3820000000005,6495.796,0
95,Alaska,2015,Male,Suicide,0,0,0,0,19,12,0,0,0,12,0,0,0,0,0,0,0,0,0,2015,705215,367678,337537,51611.421,48359.492,48445.262,47947.879,58228.249,57694.618,50735.689,43815.030000000006,43547.346000000005,45692.568,51069.344000000005,49442.611,39889.822,26680.572,17495.206,10241.672,7824.3820000000005,6495.796,43
96,Alaska,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728682,377882,350800,52186.162,49756.639,49738.322,48193.998,57721.641,58521.856,53005.621,46071.059,44081.803,45937.062,51837.689000000006,52339.682,42485.288,29726.423000000003,19839.819,11448.544,7779.038,7466.114,0
97,Alaska,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728682,377882,350800,52186.162,49756.639,49738.322,48193.998,57721.641,58521.856,53005.621,46071.059,44081.803,45937.062,51837.689000000006,52339.682,42485.288,29726.423000000003,19839.819,11448.544,7779.038,7466.114,0
98,Alaska,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728682,377882,350800,52186.162,49756.639,49738.322,48193.998,57721.641,58521.856,53005.621,46071.059,44081.803,45937.062,51837.689000000006,52339.682,42485.288,29726.423000000003,19839.819,11448.544,7779.038,7466.114,0
99,Alaska,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728682,377882,350800,52186.162,49756.639,49738.322,48193.998,57721.641,58521.856,53005.621,46071.059,44081.803,45937.062,51837.689000000006,52339.682,42485.288,29726.423000000003,19839.819,11448.544,7779.038,7466.114,0
100,Alaska,2016,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,728682,377882,350800,52186.162,49756.639,49738.322,48193.998,57721.641,58521.856,53005.621,46071.059,44081.803,45937.062,51837.689000000006,52339.682,42485.288,29726.423000000003,19839.819,11448.544,7779.038,7466.114,0
101,Alaska,2016,Male,Suicide,0,0,0,0,19,16,10,10,0,0,0,0,0,0,0,0,0,0,0,2016,728682,377882,350800,52186.162,49756.639,49738.322,48193.998,57721.641,58521.856,53005.621,46071.059,44081.803,45937.062,51837.689000000006,52339.682,42485.288,29726.423000000003,19839.819,11448.544,7779.038,7466.114,55
102,Alaska,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,731616,380433,351183,53061.0,50162.0,49697.0,47439.0,57621.0,59868.0,54538.0,47768.0,43054.0,44994.0,49725.0,51139.0,42615.0,32380.0,20257.0,12293.0,7954.0,7051.0,0
103,Alaska,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,731616,380433,351183,53061.0,50162.0,49697.0,47439.0,57621.0,59868.0,54538.0,47768.0,43054.0,44994.0,49725.0,51139.0,42615.0,32380.0,20257.0,12293.0,7954.0,7051.0,0
104,Alaska,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,731616,380433,351183,53061.0,50162.0,49697.0,47439.0,57621.0,59868.0,54538.0,47768.0,43054.0,44994.0,49725.0,51139.0,42615.0,32380.0,20257.0,12293.0,7954.0,7051.0,0
105,Alaska,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,731616,380433,351183,53061.0,50162.0,49697.0,47439.0,57621.0,59868.0,54538.0,47768.0,43054.0,44994.0,49725.0,51139.0,42615.0,32380.0,20257.0,12293.0,7954.0,7051.0,0
106,Alaska,2017,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,731616,380433,351183,53061.0,50162.0,49697.0,47439.0,57621.0,59868.0,54538.0,47768.0,43054.0,44994.0,49725.0,51139.0,42615.0,32380.0,20257.0,12293.0,7954.0,7051.0,0
107,Alaska,2017,Male,Suicide,0,0,0,15,15,0,13,0,0,10,0,0,0,0,0,0,0,0,0,2017,731616,380433,351183,53061.0,50162.0,49697.0,47439.0,57621.0,59868.0,54538.0,47768.0,43054.0,44994.0,49725.0,51139.0,42615.0,32380.0,20257.0,12293.0,7954.0,7051.0,53
108,Arizona,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6324865,3169300,3155565,500512.114,451503.869,448731.449,433687.803,424616.96,479172.413,440286.97400000005,431529.582,427297.22,429470.819,390314.727,350422.49799999996,301356.097,233948.65099999998,188709.36899999998,172567.44199999998,122266.001,96568.52,0
109,Arizona,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6324865,3169300,3155565,500512.114,451503.869,448731.449,433687.803,424616.96,479172.413,440286.97400000005,431529.582,427297.22,429470.819,390314.727,350422.49799999996,301356.097,233948.65099999998,188709.36899999998,172567.44199999998,122266.001,96568.52,0
110,Arizona,2009,Female,Suicide,0,0,0,0,0,0,10,0,10,12,12,0,0,0,0,0,0,0,0,2009,6324865,3169300,3155565,500512.114,451503.869,448731.449,433687.803,424616.96,479172.413,440286.97400000005,431529.582,427297.22,429470.819,390314.727,350422.49799999996,301356.097,233948.65099999998,188709.36899999998,172567.44199999998,122266.001,96568.52,44
111,Arizona,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6324865,3169300,3155565,500512.114,451503.869,448731.449,433687.803,424616.96,479172.413,440286.97400000005,431529.582,427297.22,429470.819,390314.727,350422.49799999996,301356.097,233948.65099999998,188709.36899999998,172567.44199999998,122266.001,96568.52,0
112,Arizona,2009,Male,Homicide,0,0,0,20,34,32,17,21,15,0,13,0,0,0,0,0,0,0,0,2009,6324865,3169300,3155565,500512.114,451503.869,448731.449,433687.803,424616.96,479172.413,440286.97400000005,431529.582,427297.22,429470.819,390314.727,350422.49799999996,301356.097,233948.65099999998,188709.36899999998,172567.44199999998,122266.001,96568.52,152
113,Arizona,2009,Male,Suicide,0,0,0,16,35,32,24,32,33,37,54,52,32,20,39,37,32,18,0,2009,6324865,3169300,3155565,500512.114,451503.869,448731.449,433687.803,424616.96,479172.413,440286.97400000005,431529.582,427297.22,429470.819,390314.727,350422.49799999996,301356.097,233948.65099999998,188709.36899999998,172567.44199999998,122266.001,96568.52,493
114,Arizona,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6287420,3128534,3158886,464715.067,441716.299,442954.621,455738.69200000004,433651.357,446493.637,409687.093,422024.22000000003,411826.75700000004,424300.206,399124.679,365167.02,323729.059,259534.506,204417.605,162869.07,116386.476,95229.91,0
115,Arizona,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6287420,3128534,3158886,464715.067,441716.299,442954.621,455738.69200000004,433651.357,446493.637,409687.093,422024.22000000003,411826.75700000004,424300.206,399124.679,365167.02,323729.059,259534.506,204417.605,162869.07,116386.476,95229.91,0
116,Arizona,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,2010,6287420,3128534,3158886,464715.067,441716.299,442954.621,455738.69200000004,433651.357,446493.637,409687.093,422024.22000000003,411826.75700000004,424300.206,399124.679,365167.02,323729.059,259534.506,204417.605,162869.07,116386.476,95229.91,25
117,Arizona,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6287420,3128534,3158886,464715.067,441716.299,442954.621,455738.69200000004,433651.357,446493.637,409687.093,422024.22000000003,411826.75700000004,424300.206,399124.679,365167.02,323729.059,259534.506,204417.605,162869.07,116386.476,95229.91,0
118,Arizona,2010,Male,Homicide,0,0,0,22,47,43,33,25,12,10,12,0,0,0,0,0,0,0,0,2010,6287420,3128534,3158886,464715.067,441716.299,442954.621,455738.69200000004,433651.357,446493.637,409687.093,422024.22000000003,411826.75700000004,424300.206,399124.679,365167.02,323729.059,259534.506,204417.605,162869.07,116386.476,95229.91,204
119,Arizona,2010,Male,Suicide,0,0,0,12,48,39,27,41,37,52,60,51,35,24,24,20,43,15,0,2010,6287420,3128534,3158886,464715.067,441716.299,442954.621,455738.69200000004,433651.357,446493.637,409687.093,422024.22000000003,411826.75700000004,424300.206,399124.679,365167.02,323729.059,259534.506,204417.605,162869.07,116386.476,95229.91,528
120,Arizona,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6304046,3135441,3168605,456940.97500000003,438743.2650000001,440793.952,451297.314,441293.26300000004,444811.786,411983.183,415571.38800000004,409642.681,421870.16099999996,403832.036,366308.048,336597.371,269999.08999999997,209824.92,164155.81100000002,118259.613,97631.558,0
121,Arizona,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6304046,3135441,3168605,456940.97500000003,438743.2650000001,440793.952,451297.314,441293.26300000004,444811.786,411983.183,415571.38800000004,409642.681,421870.16099999996,403832.036,366308.048,336597.371,269999.08999999997,209824.92,164155.81100000002,118259.613,97631.558,0
122,Arizona,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,2011,6304046,3135441,3168605,456940.97500000003,438743.2650000001,440793.952,451297.314,441293.26300000004,444811.786,411983.183,415571.38800000004,409642.681,421870.16099999996,403832.036,366308.048,336597.371,269999.08999999997,209824.92,164155.81100000002,118259.613,97631.558,22
123,Arizona,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6304046,3135441,3168605,456940.97500000003,438743.2650000001,440793.952,451297.314,441293.26300000004,444811.786,411983.183,415571.38800000004,409642.681,421870.16099999996,403832.036,366308.048,336597.371,269999.08999999997,209824.92,164155.81100000002,118259.613,97631.558,0
124,Arizona,2011,Male,Homicide,0,0,0,18,42,48,27,18,17,15,10,0,0,0,0,0,0,0,0,2011,6304046,3135441,3168605,456940.97500000003,438743.2650000001,440793.952,451297.314,441293.26300000004,444811.786,411983.183,415571.38800000004,409642.681,421870.16099999996,403832.036,366308.048,336597.371,269999.08999999997,209824.92,164155.81100000002,118259.613,97631.558,195
125,Arizona,2011,Male,Suicide,0,0,0,19,49,52,41,30,44,56,57,61,41,35,24,26,25,24,0,2011,6304046,3135441,3168605,456940.97500000003,438743.2650000001,440793.952,451297.314,441293.26300000004,444811.786,411983.183,415571.38800000004,409642.681,421870.16099999996,403832.036,366308.048,336597.371,269999.08999999997,209824.92,164155.81100000002,118259.613,97631.558,584
126,Arizona,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6462829,3215636,3247193,459596.422,451759.66000000003,455486.292,457935.365,455231.42399999994,447847.415,424841.25299999997,413658.328,419406.724,423838.862,416964.599,379850.06,352558.383,283452.679,221224.244,165345.174,120209.725,104701.458,0
127,Arizona,2012,Female,Homicide,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2012,6462829,3215636,3247193,459596.422,451759.66000000003,455486.292,457935.365,455231.42399999994,447847.415,424841.25299999997,413658.328,419406.724,423838.862,416964.599,379850.06,352558.383,283452.679,221224.244,165345.174,120209.725,104701.458,10
128,Arizona,2012,Female,Suicide,0,0,0,0,0,0,0,0,10,0,12,14,11,0,0,0,0,0,0,2012,6462829,3215636,3247193,459596.422,451759.66000000003,455486.292,457935.365,455231.42399999994,447847.415,424841.25299999997,413658.328,419406.724,423838.862,416964.599,379850.06,352558.383,283452.679,221224.244,165345.174,120209.725,104701.458,47
129,Arizona,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6462829,3215636,3247193,459596.422,451759.66000000003,455486.292,457935.365,455231.42399999994,447847.415,424841.25299999997,413658.328,419406.724,423838.862,416964.599,379850.06,352558.383,283452.679,221224.244,165345.174,120209.725,104701.458,0
130,Arizona,2012,Male,Homicide,0,0,0,18,42,34,26,16,16,15,10,0,0,0,0,0,0,0,0,2012,6462829,3215636,3247193,459596.422,451759.66000000003,455486.292,457935.365,455231.42399999994,447847.415,424841.25299999997,413658.328,419406.724,423838.862,416964.599,379850.06,352558.383,283452.679,221224.244,165345.174,120209.725,104701.458,177
131,Arizona,2012,Male,Suicide,0,0,0,25,43,40,41,48,27,40,47,76,44,45,25,24,22,10,0,2012,6462829,3215636,3247193,459596.422,451759.66000000003,455486.292,457935.365,455231.42399999994,447847.415,424841.25299999997,413658.328,419406.724,423838.862,416964.599,379850.06,352558.383,283452.679,221224.244,165345.174,120209.725,104701.458,557
132,Arizona,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6518081,3240213,3277868,450178.632,455181.44,455192.993,457497.647,464350.207,441872.062,428213.29300000006,410382.705,424437.916,421981.963,422320.395,387892.85,364418.661,299064.4,232424.252,170340.24,122946.893,107786.725,0
133,Arizona,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6518081,3240213,3277868,450178.632,455181.44,455192.993,457497.647,464350.207,441872.062,428213.29300000006,410382.705,424437.916,421981.963,422320.395,387892.85,364418.661,299064.4,232424.252,170340.24,122946.893,107786.725,0
134,Arizona,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,2013,6518081,3240213,3277868,450178.632,455181.44,455192.993,457497.647,464350.207,441872.062,428213.29300000006,410382.705,424437.916,421981.963,422320.395,387892.85,364418.661,299064.4,232424.252,170340.24,122946.893,107786.725,27
135,Arizona,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6518081,3240213,3277868,450178.632,455181.44,455192.993,457497.647,464350.207,441872.062,428213.29300000006,410382.705,424437.916,421981.963,422320.395,387892.85,364418.661,299064.4,232424.252,170340.24,122946.893,107786.725,0
136,Arizona,2013,Male,Homicide,0,0,0,24,36,30,25,18,19,14,13,10,0,0,0,0,0,0,0,2013,6518081,3240213,3277868,450178.632,455181.44,455192.993,457497.647,464350.207,441872.062,428213.29300000006,410382.705,424437.916,421981.963,422320.395,387892.85,364418.661,299064.4,232424.252,170340.24,122946.893,107786.725,189
137,Arizona,2013,Male,Suicide,0,0,0,12,31,48,29,49,44,50,64,40,32,38,38,21,39,22,0,2013,6518081,3240213,3277868,450178.632,455181.44,455192.993,457497.647,464350.207,441872.062,428213.29300000006,410382.705,424437.916,421981.963,422320.395,387892.85,364418.661,299064.4,232424.252,170340.24,122946.893,107786.725,557
138,Arizona,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6552388,3253217,3299171,440267.74399999995,452067.731,455742.149,452747.625,470937.32399999996,443073.7,431041.637,405787.995,420805.351,414176.158,426706.872,394653.944,369439.73299999995,313583.816,243163.139,174874.628,125619.25000000001,113770.367,0
139,Arizona,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6552388,3253217,3299171,440267.74399999995,452067.731,455742.149,452747.625,470937.32399999996,443073.7,431041.637,405787.995,420805.351,414176.158,426706.872,394653.944,369439.73299999995,313583.816,243163.139,174874.628,125619.25000000001,113770.367,0
140,Arizona,2014,Female,Suicide,0,0,0,0,0,0,13,0,13,0,13,0,14,12,0,0,0,0,0,2014,6552388,3253217,3299171,440267.74399999995,452067.731,455742.149,452747.625,470937.32399999996,443073.7,431041.637,405787.995,420805.351,414176.158,426706.872,394653.944,369439.73299999995,313583.816,243163.139,174874.628,125619.25000000001,113770.367,65
141,Arizona,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6552388,3253217,3299171,440267.74399999995,452067.731,455742.149,452747.625,470937.32399999996,443073.7,431041.637,405787.995,420805.351,414176.158,426706.872,394653.944,369439.73299999995,313583.816,243163.139,174874.628,125619.25000000001,113770.367,0
