State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated
California,2014,Female,Homicide,0,0,0,20,14,18,10,16,18,0,0,0,0,0,0,0,0,0,0
California,2014,Female,Suicide,0,0,0,0,0,12,0,10,13,19,27,28,23,18,0,0,0,0,0
California,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2014,Male,Homicide,0,0,0,142,258,197,124,128,71,61,43,29,15,12,0,0,0,0,0
California,2014,Male,Suicide,0,0,0,30,70,90,70,75,73,104,127,143,131,105,93,85,89,94,0
California,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2015,Female,Homicide,0,0,0,18,20,20,20,19,11,11,10,0,0,0,0,0,0,0,0
California,2015,Female,Suicide,0,0,0,0,10,0,12,0,11,15,27,17,16,0,0,0,0,0,0
California,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2015,Male,Homicide,0,0,12,163,268,233,157,130,78,77,50,26,19,10,0,0,0,0,0
California,2015,Male,Suicide,0,0,0,46,83,86,94,78,61,86,119,146,114,116,102,92,72,93,0
California,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2016,Female,Homicide,0,0,0,21,23,29,26,20,0,11,0,0,0,0,0,0,0,0,0
California,2016,Female,Suicide,0,0,0,0,12,0,0,15,10,16,19,20,28,14,12,0,0,0,0
California,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2016,Male,Homicide,0,0,0,148,277,259,177,135,94,65,53,32,28,10,0,0,0,0,0
California,2016,Male,Suicide,0,0,0,42,92,108,81,82,79,87,137,125,102,117,84,86,87,94,0
California,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2017,Female,Homicide,0,0,0,15,32,25,28,30,19,13,13,14,11,12,0,0,0,0,0
California,2017,Female,Suicide,0,0,0,0,0,0,0,0,10,11,21,12,16,11,0,10,0,0,0
California,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California,2017,Male,Homicide,0,0,0,128,256,198,153,149,106,83,53,36,21,12,0,0,0,0,0
California,2017,Male,Suicide,0,0,0,51,102,109,85,84,69,93,114,135,129,111,116,97,71,84,0
Colorado,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2009,Male,Homicide,0,0,0,10,16,14,0,0,11,0,0,0,0,0,0,0,0,0,0
Colorado,2009,Male,Suicide,0,0,0,18,39,23,28,39,24,37,47,38,31,15,12,15,16,0,0
Colorado,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Colorado,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2010,Male,Homicide,0,0,0,11,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2010,Male,Suicide,0,0,0,16,39,33,26,22,29,37,38,32,32,22,10,0,19,0,0
Colorado,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2011,Male,Homicide,0,0,0,0,15,13,18,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2011,Male,Suicide,0,0,0,17,21,37,25,28,25,37,53,35,40,16,18,14,11,0,0
Colorado,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2012,Male,Homicide,0,0,0,0,21,20,0,12,0,0,0,0,0,0,0,0,0,0,0
Colorado,2012,Male,Suicide,0,0,0,0,36,39,40,29,36,51,54,42,52,27,15,0,13,0,0
Colorado,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2013,Female,Suicide,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2013,Male,Homicide,0,0,0,0,18,10,0,11,0,0,0,0,0,0,0,0,0,0,0
Colorado,2013,Male,Suicide,0,0,0,13,29,35,29,34,33,40,43,46,34,22,20,15,16,0,0
Colorado,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2014,Male,Homicide,0,0,0,10,13,14,12,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2014,Male,Suicide,0,0,0,21,33,38,34,40,33,31,35,46,34,27,29,16,26,15,0
Colorado,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Colorado,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2015,Male,Homicide,0,0,0,0,19,22,19,0,10,0,0,0,0,0,0,0,0,0,0
Colorado,2015,Male,Suicide,0,0,0,25,47,32,42,32,29,28,52,41,36,23,25,22,16,0,0
Colorado,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2016,Female,Suicide,0,0,0,0,0,11,0,0,0,12,11,0,0,0,0,0,0,0,0
Colorado,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2016,Male,Homicide,0,0,0,0,23,16,21,12,11,0,10,0,0,0,0,0,0,0,0
Colorado,2016,Male,Suicide,0,0,0,27,40,50,42,42,40,46,40,47,40,31,30,16,16,10,0
Colorado,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2017,Female,Suicide,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Colorado,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado,2017,Male,Homicide,0,0,0,16,16,22,27,11,14,0,10,0,0,0,0,0,0,0,0
Colorado,2017,Male,Suicide,0,0,0,25,42,55,38,34,42,33,49,49,42,25,27,14,10,10,0
Connecticut,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2009,Male,Homicide,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2009,Male,Suicide,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2010,Male,Homicide,0,0,0,10,22,19,15,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2010,Male,Suicide,0,0,0,0,0,0,0,0,12,13,12,12,10,0,0,0,0,0,0
Connecticut,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2011,Male,Homicide,0,0,0,0,27,26,13,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,14,11,12,10,0,0,0,0,0,0
Connecticut,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2012,Female,Homicide,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2012,Male,Homicide,0,0,0,0,22,14,10,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,16,12,0,0,10,0,0,0,0,0
Connecticut,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2013,Male,Homicide,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2013,Male,Suicide,0,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,0,0
Connecticut,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2014,Male,Homicide,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2014,Male,Suicide,0,0,0,0,0,0,0,0,0,12,16,10,0,12,0,10,0,0,0
Connecticut,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2015,Male,Homicide,0,0,0,0,10,12,14,10,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
Connecticut,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2016,Male,Homicide,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2016,Male,Suicide,0,0,0,0,0,0,0,0,0,12,10,16,0,13,0,0,0,0,0
Connecticut,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2017,Male,Homicide,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2017,Male,Suicide,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0
Delaware,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2009,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2009,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2010,Male,Homicide,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2010,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2012,Male,Homicide,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2013,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2014,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2015,Male,Homicide,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2016,Male,Homicide,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2016,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2017,Male,Homicide,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware,2017,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2009,Male,Homicide,0,0,0,21,23,22,10,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2009,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2010,Male,Homicide,0,0,0,21,16,14,11,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2010,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2011,Male,Homicide,0,0,0,13,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2012,Male,Homicide,0,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2013,Male,Homicide,0,0,0,0,14,18,11,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2013,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2014,Male,Homicide,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2014,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2015,Male,Homicide,0,0,0,10,30,26,12,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2016,Male,Homicide,0,0,0,0,28,22,10,10,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2016,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2017,Male,Homicide,0,0,0,0,16,19,12,13,0,0,0,0,0,0,0,0,0,0,0
District of Columbia,2017,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida,2009,Female,Homicide,0,0,0,14,17,21,16,17,14,0,12,13,0,0,0,0,0,0,0
Florida,2009,Female,Suicide,0,0,0,0,12,11,14,0,26,25,28,16,23,19,0,11,0,0,0
Florida,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida,2009,Male,Homicide,0,0,0,74,153,129,81,62,46,27,22,17,0,0,0,0,0,0,0
Florida,2009,Male,Suicide,0,0,0,39,52,71,66,73,102,111,124,149,94,81,61,100,68,61,0
Florida,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida,2010,Female,Homicide,0,0,0,16,19,17,14,14,20,10,0,0,0,0,0,0,0,0,0
Florida,2010,Female,Suicide,0,0,0,0,15,11,10,15,21,16,38,29,23,17,0,0,0,0,0
